area,item,ai_e_index,combined_shocks
Iceland,Palm kernels,,0.0
Iceland,Palmkernel Cake,,0.0
Iceland,Palmkernel Oil,,0.0
Iceland,Peas,,0.3023904421060889
Iceland,Pepper,,0.0
Iceland,Pigmeat,,
Iceland,Pigs,,
Iceland,Pimento,,0.0
Iceland,Pineapples and products,,990.2942096953184
Iceland,Plantains,,2931.241721390056
Iceland,Potatoes and products,,10930.83227352393
Iceland,Poultry Birds,,
Iceland,Poultry Meat,,
Iceland,"Pulses, Other and products",,-5.856394978840084
Iceland,Rabbits and hares,,
Iceland,Rape and Mustard Cake,,2778.152556248758
Iceland,Rape and Mustard Oil,,1241.9131311373665
Iceland,Rape and Mustardseed,,0.18482375823612565
Iceland,Rice and products,,1910.8707320277001
Iceland,Ricebran Oil,,0.0
Iceland,"Rodents, other",,0.0
Iceland,"Roots, Other",,0.0732840904759685
Iceland,Rubber,,0.0
Iceland,Rye and products,,1.1869783997117909
Iceland,Seed cotton,,0.0
Iceland,Sesame seed,,26.05149492449421
Iceland,Sesameseed Cake,,0.0
Iceland,Sesameseed Oil,,0.0
Iceland,Sheep,,
Iceland,Silk,,0.9938036706178923
Iceland,Sisal,,0.0
Iceland,"Soft-Fibres, Other",,0.07474681108774604
Iceland,Sorghum and products,,-142631.58942959624
Iceland,Soyabean Cake,,-2009702.4166419883
Iceland,Soyabean Oil,,-1108222.4806912555
Iceland,Soyabeans,,-2077516.3486381355
Iceland,"Spices, Other",,0.0
Iceland,Sugar (Raw Equivalent),,8208.450104606542
Iceland,Sugar beet,,1008.5195097891276
Iceland,Sugar cane,,0.0
Iceland,Sugar non-centrifugal,,0.0
Iceland,Sunflower seed,,-1499.2842003040428
Iceland,Sunflowerseed Cake,,-2849.534055715794
Iceland,Sunflowerseed Oil,,-4958.035934436755
Iceland,Sweet potatoes,,997.8426533265927
Iceland,"Sweeteners, Other",,27403.192831399232
Iceland,Tea (including mate),,6.094544316046858
Iceland,Tobacco,,5.6475500630645525
Iceland,Tomatoes and products,,3022.550013556825
Iceland,"Vegetables, Other",,18656.678056259276
Iceland,Wheat and products,,50321.24507252013
Iceland,Wine,,488.8265946539169
Iceland,Wool (Clean Eq.),,
Iceland,Yams,,0.0
India,Abaca,,0.0
India,"Alcohol, Non-Food",,2978808.2256588135
India,Apples and products,,2945434.364371654
India,Asses,,
India,Bananas,,31504009.276753046
India,Barley and products,,1292246.722736004
India,Beans,,6039156.790546473
India,Beer,,1427430.3928896887
India,"Beverages, Alcoholic",,2532613.2409192757
India,"Beverages, Fermented",,16047.688667174827
India,Bovine Meat,,
India,Buffaloes,,
India,"Butter, Ghee",,
India,"Camelids, other",,0.0
India,Camels,,
India,Cassava and products,,5079989.250437296
India,Cattle,,
India,"Cereals, Other",,30028.507500394262
India,"Citrus, Other",,416000.0001377502
India,Cloves,,29999.999999999996
India,Cocoa Beans and products,,51235.992676672904
India,Coconut Oil,,339845.848982747
India,Coconuts - Incl Copra,,14773228.75606906
India,Coffee and products,,299720.46315548004
India,Copra Cake,,441271.9115840564
India,Cotton lint,,6266010.217148458
India,Cottonseed,,11580980.702472514
India,Cottonseed Cake,,3500230.5044216565
India,Cottonseed Oil,,1257569.842833065
India,Dates,,356907.16159447405
India,Eggs,,
India,"Fats, Animals, Raw",,
India,"Fish, Seafood",,13293435.060596416
India,Fodder crops,,122000783.26166482
India,"Fruits, Other",,48391602.314286366
India,Goats,,
India,Grapefruit and products,,0.0010759356115068559
India,Grapes and products (excl wine),,3136736.049391783
India,Grazing,,1688328057.0
India,Groundnut Cake,,717567.6150323331
India,Groundnut Oil,,546866.9413669133
India,Groundnuts,,10042191.777557526
India,"Hard Fibres, Other",,586124.0
India,Hides and skins,,
India,Honey,,62000.400685631656
India,Hops,,0.0
India,Horses,,
India,Jute,,1700820.0
India,Jute-Like Fibres,,
India,"Lemons, Limes and products",,3717000.0037701684
India,Maize Germ Oil,,6854.948547336546
India,Maize and products,,28282605.27772531
India,"Meat, Other",,
India,Milk - Excluding Butter,,
India,Millet and products,,12513997.504111448
India,Mules,,
India,Mutton & Goat Meat,,
India,Nuts and products,,2679440.496482482
India,Oats,,17342.179011168137
India,"Offals, Edible",,
India,"Oil, palm fruit",,0.0
India,"Oilcrops Oil, Other",,671069.3007609047
India,"Oilcrops, Other",,1600603.4804462362
India,"Oilseed Cakes, Other",,5299594.306636962
India,Olive Oil,,12113.815684831381
India,Olives (including preserved),,2130.028551016988
India,Onions,,26848425.027145058
India,"Oranges, Mandarines",,9893050.821409032
India,Palm Oil,,6978216.285205163
India,Palm kernels,,0.0
India,Palmkernel Cake,,14605.254812373718
India,Palmkernel Oil,,104240.55499255529
India,Peas,,380785.371388442
India,Pepper,,84220.44180361679
India,Pigmeat,,
India,Pigs,,
India,Pimento,,1702365.77067473
India,Pineapples and products,,1803509.6512780276
India,Plantains,,0.0
India,Potatoes and products,,51293602.72040241
India,Poultry Birds,,
India,Poultry Meat,,
India,"Pulses, Other and products",,9318093.973685669
India,Rabbits and hares,,
India,Rape and Mustard Cake,,4100336.3614520887
India,Rape and Mustard Oil,,2549673.439394763
India,Rape and Mustardseed,,9119793.46381902
India,Rice and products,,178306852.9878815
India,Ricebran Oil,,867985.626914261
India,"Rodents, other",,0.0
India,"Roots, Other",,6867.323175568926
India,Rubber,,1055172.9904072639
India,Rye and products,,7.041468616719062
India,Seed cotton,,17703460.991198435
India,Sesame seed,,729498.5697243898
India,Sesameseed Cake,,99802.01544778992
India,Sesameseed Oil,,76321.89850904455
India,Sheep,,
India,Silk,,276390.0060137928
India,Sisal,,0.0
India,"Soft-Fibres, Other",,1719.8632396950354
India,Sorghum and products,,4888595.620110873
India,Soyabean Cake,,-351967207.464882
India,Soyabean Oil,,-5754710250.225857
India,Soyabeans,,-6705655474.363907
India,"Spices, Other",,4907964.05153155
India,Sugar (Raw Equivalent),,30819607.122860216
India,Sugar beet,,0.0
India,Sugar cane,,370499999.9999998
India,Sugar non-centrifugal,,5199999.999999995
India,Sunflower seed,,102202.28464507469
India,Sunflowerseed Cake,,-67293358.09155372
India,Sunflowerseed Oil,,-302985430.6737878
India,Sweet potatoes,,1186000.0
India,"Sweeteners, Other",,543263.9305636135
India,Tea (including mate),,1452783.7476302148
India,Tobacco,,775491.6373039215
India,Tomatoes and products,,20597926.189973935
India,"Vegetables, Other",,92378288.98846352
India,Wheat and products,,107781171.66891554
India,Wine,,79354.07245548753
India,Wool (Clean Eq.),,
India,Yams,,0.0
Indonesia,Abaca,,657.0
Indonesia,"Alcohol, Non-Food",,110267.36809337974
Indonesia,Apples and products,,147871.7358720186
Indonesia,Asses,,
Indonesia,Bananas,,8183000.803791775
Indonesia,Barley and products,,17776.445605211517
Indonesia,Beans,,308596.12468055694
Indonesia,Beer,,205284.6321137947
Indonesia,"Beverages, Alcoholic",,51867.2664054046
Indonesia,"Beverages, Fermented",,1002.5146112633481
Indonesia,Bovine Meat,,
Indonesia,Buffaloes,,
Indonesia,"Butter, Ghee",,
Indonesia,"Camelids, other",,0.0
Indonesia,Camels,,
Indonesia,Cassava and products,,18890301.558714733
Indonesia,Cattle,,
Indonesia,"Cereals, Other",,56049.440323203096
Indonesia,"Citrus, Other",,9000.291610870336
Indonesia,Cloves,,135620.0
Indonesia,Cocoa Beans and products,,875097.6805534824
Indonesia,Coconut Oil,,602538.416975586
Indonesia,Coconuts - Incl Copra,,16843115.790453907
Indonesia,Coffee and products,,778947.8945874535
Indonesia,Copra Cake,,331214.26059016347
Indonesia,Cotton lint,,127115.93660774012
Indonesia,Cottonseed,,88.6501658868962
Indonesia,Cottonseed Cake,,19.0579907492261
Indonesia,Cottonseed Oil,,-4.275022095028692
Indonesia,Dates,,50155.00460494246
Indonesia,Eggs,,
Indonesia,"Fats, Animals, Raw",,
Indonesia,"Fish, Seafood",,12432707.953551829
Indonesia,Fodder crops,,0.14689173889508467
Indonesia,"Fruits, Other",,8956928.645552598
Indonesia,Goats,,
Indonesia,Grapefruit and products,,996.8758718358492
Indonesia,Grapes and products (excl wine),,89898.06165906628
Indonesia,Grazing,,105182820.0
Indonesia,Groundnut Cake,,16331.153578446445
Indonesia,Groundnut Oil,,19242.005392350773
Indonesia,Groundnuts,,924839.816690166
Indonesia,"Hard Fibres, Other",,0.008088147311498987
Indonesia,Hides and skins,,
Indonesia,Honey,,5299.512547753988
Indonesia,Hops,,0.0
Indonesia,Horses,,
Indonesia,Jute,,0.0
Indonesia,Jute-Like Fibres,,
Indonesia,"Lemons, Limes and products",,7995.1561417351895
Indonesia,Maize Germ Oil,,5022.987573350085
Indonesia,Maize and products,,15891874.72792457
Indonesia,"Meat, Other",,
Indonesia,Milk - Excluding Butter,,
Indonesia,Millet and products,,76062.46334438826
Indonesia,Mules,,
Indonesia,Mutton & Goat Meat,,
Indonesia,Nuts and products,,380344.7178266768
Indonesia,Oats,,272.9362440660415
Indonesia,"Offals, Edible",,
Indonesia,"Oil, palm fruit",,256528600.0
Indonesia,"Oilcrops Oil, Other",,6456329.221552271
Indonesia,"Oilcrops, Other",,198787.51571091023
Indonesia,"Oilseed Cakes, Other",,57411.34918649151
Indonesia,Olive Oil,,2778.3741182864364
Indonesia,Olives (including preserved),,0.5452412169158554
Indonesia,Onions,,1940569.3166944962
Indonesia,"Oranges, Mandarines",,2776419.8611346683
Indonesia,Palm Oil,,42700364.37294278
Indonesia,Palm kernels,,10070000.0
Indonesia,Palmkernel Cake,,5501593.285083933
Indonesia,Palmkernel Oil,,4448765.214838344
Indonesia,Peas,,1641.417620713381
Indonesia,Pepper,,89278.68526525963
Indonesia,Pigmeat,,
Indonesia,Pigs,,
Indonesia,Pimento,,31977.380063676686
Indonesia,Pineapples and products,,2447000.0813940405
Indonesia,Plantains,,0.0
Indonesia,Potatoes and products,,1107877.2224196158
Indonesia,Poultry Birds,,
Indonesia,Poultry Meat,,
Indonesia,"Pulses, Other and products",,4082.95465698714
Indonesia,Rabbits and hares,,
Indonesia,Rape and Mustard Cake,,1846.1771058943707
Indonesia,Rape and Mustard Oil,,1103.2283305879705
Indonesia,Rape and Mustardseed,,-1.3784945523921996
Indonesia,Rice and products,,57157737.49729668
Indonesia,Ricebran Oil,,0.0
Indonesia,"Rodents, other",,0.0
Indonesia,"Roots, Other",,475554.43855786324
Indonesia,Rubber,,3049771.161102665
Indonesia,Rye and products,,0.05235660361405402
Indonesia,Seed cotton,,145.0
Indonesia,Sesame seed,,10991.609369750231
Indonesia,Sesameseed Cake,,0.0
Indonesia,Sesameseed Oil,,372.60877516604086
Indonesia,Sheep,,
Indonesia,Silk,,21.0
Indonesia,Sisal,,350.0
Indonesia,"Soft-Fibres, Other",,57132.909714780864
Indonesia,Sorghum and products,,-24369705.655348312
Indonesia,Soyabean Cake,,-45533411927.48679
Indonesia,Soyabean Oil,,-176580275.94432178
Indonesia,Soyabeans,,-20238230571.932667
Indonesia,"Spices, Other",,556471.412022717
Indonesia,Sugar (Raw Equivalent),,10610078.809727948
Indonesia,Sugar beet,,0.0
Indonesia,Sugar cane,,29300000.0
Indonesia,Sugar non-centrifugal,,0.0
Indonesia,Sunflower seed,,-4334961.945856993
Indonesia,Sunflowerseed Cake,,-222871.34170275353
Indonesia,Sunflowerseed Oil,,-596415.4292972705
Indonesia,Sweet potatoes,,1486999.7888996599
Indonesia,"Sweeteners, Other",,529594.5771100814
Indonesia,Tea (including mate),,150146.76605904568
Indonesia,Tobacco,,331142.3715355249
Indonesia,Tomatoes and products,,1130673.0694146052
Indonesia,"Vegetables, Other",,10979106.546822248
Indonesia,Wheat and products,,959555.6189240861
Indonesia,Wine,,1112.7550780551653
Indonesia,Wool (Clean Eq.),,
Indonesia,Yams,,0.0
Iran (Islamic Republic of),Abaca,,0.0
Iran (Islamic Republic of),"Alcohol, Non-Food",,37952.505492535936
Iran (Islamic Republic of),Apples and products,,2207000.223981485
Iran (Islamic Republic of),Asses,,0.0
Iran (Islamic Republic of),Bananas,,325249.7062394909
Iran (Islamic Republic of),Barley and products,,3818944.4954816434
Iran (Islamic Republic of),Beans,,171147.86426952816
Iran (Islamic Republic of),Beer,,38540.19876837322
Iran (Islamic Republic of),"Beverages, Alcoholic",,43.56665782033361
Iran (Islamic Republic of),"Beverages, Fermented",,1012.2928913287773
Iran (Islamic Republic of),Bovine Meat,,
Iran (Islamic Republic of),Buffaloes,,
Iran (Islamic Republic of),"Butter, Ghee",,
Iran (Islamic Republic of),"Camelids, other",,0.0
Iran (Islamic Republic of),Camels,,
Iran (Islamic Republic of),Cassava and products,,0.4437937620243521
Iran (Islamic Republic of),Cattle,,
Iran (Islamic Republic of),"Cereals, Other",,1061.6083781385432
Iran (Islamic Republic of),"Citrus, Other",,622000.0069457426
Iran (Islamic Republic of),Cloves,,0.0
Iran (Islamic Republic of),Cocoa Beans and products,,2159.9605852829404
Iran (Islamic Republic of),Coconut Oil,,10263.156452355266
Iran (Islamic Republic of),Coconuts - Incl Copra,,3001.236249005232
Iran (Islamic Republic of),Coffee and products,,10113.004739594084
Iran (Islamic Republic of),Copra Cake,,207.2518685109741
Iran (Islamic Republic of),Cotton lint,,86543.06676648668
Iran (Islamic Republic of),Cottonseed,,62712.70101833348
Iran (Islamic Republic of),Cottonseed Cake,,19825.530087296782
Iran (Islamic Republic of),Cottonseed Oil,,5774.885357410968
Iran (Islamic Republic of),Dates,,1283000.4293435842
Iran (Islamic Republic of),Eggs,,
Iran (Islamic Republic of),"Fats, Animals, Raw",,
Iran (Islamic Republic of),"Fish, Seafood",,1117238.2456861753
Iran (Islamic Republic of),Fodder crops,,13263053.991298512
Iran (Islamic Republic of),"Fruits, Other",,5652716.159577937
Iran (Islamic Republic of),Goats,,
Iran (Islamic Republic of),Grapefruit and products,,90000.0
Iran (Islamic Republic of),Grapes and products (excl wine),,1996253.206743869
Iran (Islamic Republic of),Grazing,,35570285.0
Iran (Islamic Republic of),Groundnut Cake,,0.0016515501670214885
Iran (Islamic Republic of),Groundnut Oil,,0.09825442734478512
Iran (Islamic Republic of),Groundnuts,,20265.393921784515
Iran (Islamic Republic of),"Hard Fibres, Other",,8719.874437995242
Iran (Islamic Republic of),Hides and skins,,
Iran (Islamic Republic of),Honey,,80004.73703305089
Iran (Islamic Republic of),Hops,,0.0
Iran (Islamic Republic of),Horses,,
Iran (Islamic Republic of),Jute,,12.613081679140903
Iran (Islamic Republic of),Jute-Like Fibres,,0.0
Iran (Islamic Republic of),"Lemons, Limes and products",,494043.7363619927
Iran (Islamic Republic of),Maize Germ Oil,,7395.105377489658
Iran (Islamic Republic of),Maize and products,,3011543.9544808166
Iran (Islamic Republic of),"Meat, Other",,
Iran (Islamic Republic of),Milk - Excluding Butter,,
Iran (Islamic Republic of),Millet and products,,19045.776722951454
Iran (Islamic Republic of),Mules,,
Iran (Islamic Republic of),Mutton & Goat Meat,,
Iran (Islamic Republic of),Nuts and products,,863052.9237088591
Iran (Islamic Republic of),Oats,,688.8168454192435
Iran (Islamic Republic of),"Offals, Edible",,
Iran (Islamic Republic of),"Oil, palm fruit",,0.0
Iran (Islamic Republic of),"Oilcrops Oil, Other",,106922.56237533901
Iran (Islamic Republic of),"Oilcrops, Other",,35643.78596412732
Iran (Islamic Republic of),"Oilseed Cakes, Other",,612.906236986302
Iran (Islamic Republic of),Olive Oil,,11795.665639291692
Iran (Islamic Republic of),Olives (including preserved),,108000.04955215225
Iran (Islamic Republic of),Onions,,2064000.0
Iran (Islamic Republic of),"Oranges, Mandarines",,2813778.7250654413
Iran (Islamic Republic of),Palm Oil,,344450.0253655022
Iran (Islamic Republic of),Palm kernels,,0.0
Iran (Islamic Republic of),Palmkernel Cake,,110.05589247285042
Iran (Islamic Republic of),Palmkernel Oil,,16214.619314943133
Iran (Islamic Republic of),Peas,,58.456386745459525
Iran (Islamic Republic of),Pepper,,2361.29047026626
Iran (Islamic Republic of),Pigmeat,,
Iran (Islamic Republic of),Pigs,,
Iran (Islamic Republic of),Pimento,,6136.098962618929
Iran (Islamic Republic of),Pineapples and products,,53149.65446538153
Iran (Islamic Republic of),Plantains,,0.0
Iran (Islamic Republic of),Potatoes and products,,4474998.401689813
Iran (Islamic Republic of),Poultry Birds,,
Iran (Islamic Republic of),Poultry Meat,,
Iran (Islamic Republic of),"Pulses, Other and products",,78888.4086264685
Iran (Islamic Republic of),Rabbits and hares,,
Iran (Islamic Republic of),Rape and Mustard Cake,,150940.2228553226
Iran (Islamic Republic of),Rape and Mustard Oil,,110686.06880090362
Iran (Islamic Republic of),Rape and Mustardseed,,356491.6858396803
Iran (Islamic Republic of),Rice and products,,3402801.2485524127
Iran (Islamic Republic of),Ricebran Oil,,0.0
Iran (Islamic Republic of),"Rodents, other",,0.0
Iran (Islamic Republic of),"Roots, Other",,918.1245171003976
Iran (Islamic Republic of),Rubber,,6.93357084504718
Iran (Islamic Republic of),Rye and products,,1588.6965914027205
Iran (Islamic Republic of),Seed cotton,,134186.78722310427
Iran (Islamic Republic of),Sesame seed,,62410.08243075451
Iran (Islamic Republic of),Sesameseed Cake,,14846.59940792144
Iran (Islamic Republic of),Sesameseed Oil,,15917.57007565384
Iran (Islamic Republic of),Sheep,,
Iran (Islamic Republic of),Silk,,2273.942662120948
Iran (Islamic Republic of),Sisal,,0.0
Iran (Islamic Republic of),"Soft-Fibres, Other",,1.014332580869299
Iran (Islamic Republic of),Sorghum and products,,-447225.6749110685
Iran (Islamic Republic of),Soyabean Cake,,-9161636140.787899
Iran (Islamic Republic of),Soyabean Oil,,-1795371412.9904995
Iran (Islamic Republic of),Soyabeans,,-82626684450.86623
Iran (Islamic Republic of),"Spices, Other",,77775.85492519704
Iran (Islamic Republic of),Sugar (Raw Equivalent),,2843973.6561512817
Iran (Islamic Republic of),Sugar beet,,6226000.0
Iran (Islamic Republic of),Sugar cane,,7827000.0
Iran (Islamic Republic of),Sugar non-centrifugal,,0.0
Iran (Islamic Republic of),Sunflower seed,,-4308996.303722333
Iran (Islamic Republic of),Sunflowerseed Cake,,-169497.66101789384
Iran (Islamic Republic of),Sunflowerseed Oil,,-2093924.9278558022
Iran (Islamic Republic of),Sweet potatoes,,0.0
Iran (Islamic Republic of),"Sweeteners, Other",,373176.4775784811
Iran (Islamic Republic of),Tea (including mate),,143197.84915019217
Iran (Islamic Republic of),Tobacco,,55007.79657628907
Iran (Islamic Republic of),Tomatoes and products,,5792782.916391278
Iran (Islamic Republic of),"Vegetables, Other",,8873787.058845224
Iran (Islamic Republic of),Wheat and products,,15326718.597546011
Iran (Islamic Republic of),Wine,,19917.147646499503
Iran (Islamic Republic of),Wool (Clean Eq.),,
Iran (Islamic Republic of),Yams,,0.0
Iraq,Abaca,,0.0
Iraq,"Alcohol, Non-Food",,-82678.42719393807
Iraq,Apples and products,,353004.48216864804
Iraq,Asses,,
Iraq,Bananas,,281188.7367556242
Iraq,Barley and products,,1735504.9360741186
Iraq,Beans,,44438.99252298547
Iraq,Beer,,39712.51099472543
Iraq,"Beverages, Alcoholic",,21641.134499218977
Iraq,"Beverages, Fermented",,9.004007356945237
Iraq,Bovine Meat,,
Iraq,Buffaloes,,
Iraq,"Butter, Ghee",,
Iraq,"Camelids, other",,0.0
Iraq,Camels,,
Iraq,Cassava and products,,5.876755739439136
Iraq,Cattle,,
Iraq,"Cereals, Other",,-75.35973960554203
Iraq,"Citrus, Other",,955.755593503093
Iraq,Cloves,,999.9999999999999
Iraq,Cocoa Beans and products,,5.095067872114598
Iraq,Coconut Oil,,2864.430403447992
Iraq,Coconuts - Incl Copra,,29010.827422419283
Iraq,Coffee and products,,26754.44687812759
Iraq,Copra Cake,,242.74051009655165
Iraq,Cotton lint,,185.7283577186943
Iraq,Cottonseed,,1995.2090042306388
Iraq,Cottonseed Cake,,891.6783900208594
Iraq,Cottonseed Oil,,407.85230028889663
Iraq,Dates,,737958.596959441
Iraq,Eggs,,
Iraq,"Fats, Animals, Raw",,
Iraq,"Fish, Seafood",,85542.96040904858
Iraq,Fodder crops,,667451.4267568991
Iraq,"Fruits, Other",,414368.688064886
Iraq,Goats,,
Iraq,Grapefruit and products,,7249.0082080705615
Iraq,Grapes and products (excl wine),,436646.5116949538
Iraq,Grazing,,6310798.0
Iraq,Groundnut Cake,,4563.0793265587
Iraq,Groundnut Oil,,3815.8588246576214
Iraq,Groundnuts,,13821.575213267844
Iraq,"Hard Fibres, Other",,0.033464409745557394
Iraq,Hides and skins,,
Iraq,Honey,,1.0125249103068699
Iraq,Hops,,0.0
Iraq,Horses,,
Iraq,Jute,,0.0
Iraq,Jute-Like Fibres,,
Iraq,"Lemons, Limes and products",,151122.51371109593
Iraq,Maize Germ Oil,,9162.891791377739
Iraq,Maize and products,,232169.51520345669
Iraq,"Meat, Other",,
Iraq,Milk - Excluding Butter,,
Iraq,Millet and products,,22120.59695074588
Iraq,Mules,,
Iraq,Mutton & Goat Meat,,
Iraq,Nuts and products,,61471.547766574506
Iraq,Oats,,587.4975727421971
Iraq,"Offals, Edible",,
Iraq,"Oil, palm fruit",,0.0
Iraq,"Oilcrops Oil, Other",,21701.45310460494
Iraq,"Oilcrops, Other",,16733.35626887863
Iraq,"Oilseed Cakes, Other",,0.037002931005674054
Iraq,Olive Oil,,5654.4115440895175
Iraq,Olives (including preserved),,60010.08260146482
Iraq,Onions,,240785.31138027494
Iraq,"Oranges, Mandarines",,366125.8133407135
Iraq,Palm Oil,,193724.3038964182
Iraq,Palm kernels,,0.0
Iraq,Palmkernel Cake,,20.8581635447588
Iraq,Palmkernel Oil,,3788.793469181975
Iraq,Peas,,1348.2613250594454
Iraq,Pepper,,1922.2721262692598
Iraq,Pigmeat,,
Iraq,Pigs,,
Iraq,Pimento,,995.9195907172033
Iraq,Pineapples and products,,11270.784473480582
Iraq,Plantains,,973.5032263323354
Iraq,Potatoes and products,,904580.0000007
Iraq,Poultry Birds,,
Iraq,Poultry Meat,,
Iraq,"Pulses, Other and products",,9121.765065141597
Iraq,Rabbits and hares,,
Iraq,Rape and Mustard Cake,,2.0718529912288615
Iraq,Rape and Mustard Oil,,147.17011151783447
Iraq,Rape and Mustardseed,,8497.203819361388
